ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,WinesAmount,FruitsAmount,MeatAmount,FishAmount,SweetAmount,GoldAmount,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,LastCampaign,Complain,Country,Join_year,Join_month,Join_weekday,Age,Children,Total_Amount,Total_purchase_Count,Total_accepted_campaign,Average_PurchaseAmount
4686,1962,PhD,Widow,82571,0,0,2014-02-04,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,Spain,2014,2,1,52,0,1686,24,1,70.25
5332,1960,2n Cycle,Married,82504,0,0,2013-07-27,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,India,2013,7,5,53,0,1066,17,0,62.705882352941174
4543,1980,Graduation,Married,82497,0,0,2012-10-31,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,Saudi Arabia,2012,10,2,32,0,1919,19,1,101.0
3503,1950,Graduation,Divorced,82460,0,0,2013-02-12,78,255,47,573,52,32,15,1,5,3,6,1,0,0,0,0,0,0,0,Saudi Arabia,2013,2,1,63,0,974,15,0,64.93333333333334
10129,1966,Graduation,Together,82427,0,0,2014-12-03,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,Spain,2014,12,2,48,0,1456,21,1,69.33333333333333
6260,1955,Master,Together,82384,0,0,2012-11-19,55,984,51,432,180,120,190,1,3,10,13,1,0,0,1,0,0,1,0,Australia,2012,11,0,57,0,1957,27,2,72.48148148148148
4856,1957,2n Cycle,Married,82347,0,0,2012-06-11,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,India,2012,6,0,55,0,1853,25,2,74.12
8722,1957,2n Cycle,Married,82347,0,0,2012-06-11,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,1,0,Canada,2012,6,0,55,0,1853,25,3,74.12
6292,1986,PhD,Married,82333,0,0,2013-03-30,60,1311,14,359,46,89,17,1,4,3,10,2,0,0,1,0,0,1,0,Germany,2013,3,5,27,0,1836,18,2,102.0
3104,1961,Graduation,Single,82332,0,0,2012-09-17,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,1,0,Germany,2012,9,0,51,0,2006,21,2,95.52380952380952
2186,1977,2n Cycle,Together,82326,0,0,2014-10-03,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,1,0,Spain,2014,10,4,37,0,2257,22,4,102.5909090909091
5278,1964,Graduation,Married,82224,0,0,2014-01-25,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,Germany,2014,1,5,50,0,902,21,1,42.95238095238095
8164,1978,PhD,Married,82170,0,0,2013-11-25,13,1023,93,651,49,55,37,1,5,6,7,2,0,0,0,0,0,0,0,Saudi Arabia,2013,11,0,35,0,1908,19,0,100.42105263157895
7960,1962,2n Cycle,Together,82122,0,0,2013-08-15,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,Spain,2013,8,3,51,0,1382,26,1,53.15384615384615
4597,1970,PhD,Together,82072,0,0,2013-02-07,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0,Saudi Arabia,2013,2,3,43,0,2018,19,0,106.21052631578948
202,1948,PhD,Widow,82032,0,0,2014-05-04,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0,India,2014,5,6,66,0,1234,17,0,72.58823529411765
9589,1948,PhD,Widow,82032,0,0,2014-05-04,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0,India,2014,5,6,66,0,1234,17,0,72.58823529411765
6810,1983,Graduation,Divorced,82025,0,0,2013-05-28,76,267,98,606,48,70,98,1,3,2,6,1,0,0,1,0,0,1,0,Saudi Arabia,2013,5,1,30,0,1187,12,2,98.91666666666667
10446,1957,PhD,Married,82017,0,0,2012-07-11,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,1,0,Canada,2012,7,2,55,0,729,17,4,42.88235294117647
8395,1961,Graduation,Single,82014,0,0,2012-08-20,48,980,37,265,35,163,31,1,3,6,12,6,0,0,0,0,0,1,0,Saudi Arabia,2012,8,0,51,0,1511,22,1,68.68181818181819
5341,1962,2n Cycle,Divorced,81975,0,1,2013-05-01,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,Saudi Arabia,2013,5,2,51,1,1588,14,1,113.42857142857143
1103,1976,Master,Married,81929,1,0,2012-09-29,60,1486,55,278,49,14,185,2,4,4,10,6,1,0,1,0,0,1,0,Australia,2012,9,5,36,1,2067,20,3,103.35
1650,1960,Master,Married,81843,0,0,2013-04-22,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,Spain,2013,4,0,53,0,1643,27,0,60.851851851851855
9292,1952,Graduation,Married,81795,0,0,2012-10-26,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,Spain,2012,10,4,60,0,1382,23,0,60.08695652173913
3179,1980,Graduation,Single,81741,0,0,2013-06-16,75,249,153,940,58,134,38,0,6,6,7,2,0,0,0,0,0,0,0,Spain,2013,6,6,33,0,1572,19,0,82.73684210526316
5687,1980,Graduation,Divorced,81702,0,0,2012-09-23,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,Canada,2012,9,6,32,0,1633,27,0,60.48148148148148
1524,1983,2n Cycle,Single,81698,0,0,2013-01-03,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,1,0,Spain,2013,1,3,30,0,1104,16,2,69.0
9504,1949,Master,Married,81698,0,0,2013-06-11,4,179,28,520,111,123,47,1,3,8,13,1,0,0,0,0,0,1,0,Spain,2013,6,1,64,0,1008,25,1,40.32
2410,1969,Graduation,Single,81657,0,0,2014-01-22,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,0,Spain,2014,1,2,45,0,1097,16,0,68.5625
9298,1947,PhD,Together,81574,0,0,2014-04-28,89,1252,14,465,46,35,26,1,4,5,8,1,0,1,1,0,0,0,0,Saudi Arabia,2014,4,0,67,0,1838,18,2,102.11111111111111
1544,1967,Master,Divorced,81380,0,0,2012-12-22,51,741,68,689,224,68,103,1,4,2,10,2,0,0,0,0,0,0,0,Canada,2012,12,5,45,0,1893,17,0,111.3529411764706
535,1987,Graduation,Divorced,81361,0,0,2014-02-25,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0,0,Germany,2014,2,1,27,0,778,27,0,28.814814814814813
4608,1987,Graduation,Divorced,81361,0,0,2014-02-25,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,1,0,Saudi Arabia,2014,2,1,27,0,778,27,1,28.814814814814813
8624,1958,Graduation,Married,81320,0,0,2013-06-02,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0,Saudi Arabia,2013,6,6,55,0,928,18,0,51.55555555555556
4673,1963,PhD,Married,81300,0,1,2012-10-30,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,1,0,Spain,2012,10,1,49,1,1241,21,2,59.095238095238095
1137,1964,Graduation,Single,81246,0,0,2013-12-29,87,398,190,537,61,156,37,1,4,5,7,1,1,0,0,1,0,0,0,Spain,2013,12,6,49,0,1379,17,2,81.11764705882354
295,1989,Graduation,Single,81217,0,0,2013-07-19,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,Spain,2013,7,4,24,0,1157,22,0,52.59090909090909
6071,1989,Graduation,Single,81217,0,0,2013-07-19,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,Spain,2013,7,4,24,0,1157,22,0,52.59090909090909
5848,1970,Graduation,Together,81205,0,0,2014-01-13,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,1,0,India,2014,1,0,44,0,2009,19,4,105.73684210526316
203,1975,Master,Single,81169,0,0,2013-04-14,47,1288,20,613,80,61,27,1,5,7,9,2,0,0,0,0,0,0,0,Spain,2013,4,6,38,0,2089,22,0,94.95454545454545
988,1965,Graduation,Married,81168,0,0,2014-07-05,84,410,14,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,0,Spain,2014,7,5,49,0,1207,18,1,67.05555555555556
4394,1965,PhD,Married,81051,0,0,2014-05-23,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,Spain,2014,5,4,49,0,1501,23,2,65.26086956521739
2079,1947,2n Cycle,Married,81044,0,0,2013-12-27,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,USA,2013,12,4,66,0,1208,22,0,54.90909090909091
2150,1958,PhD,Widow,80995,0,1,2013-11-05,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,Canada,2013,11,1,55,1,1482,22,0,67.36363636363636
7966,1959,Graduation,Single,80982,1,1,2013-08-01,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,0,1,Spain,2013,8,3,54,2,1191,30,0,39.7
3667,1969,Graduation,Married,80952,0,0,2013-02-28,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,1,0,Germany,2013,2,3,44,0,1757,25,4,70.28
9274,1961,Master,Married,80950,0,0,2013-03-28,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,0,Saudi Arabia,2013,3,3,52,0,1213,23,1,52.73913043478261
10245,1986,2n Cycle,Single,80910,0,0,2012-10-31,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,0,Spain,2012,10,2,26,0,756,15,0,50.4
3434,1951,Graduation,Single,80872,0,0,2014-12-05,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,Spain,2014,12,4,63,0,1336,19,0,70.3157894736842
4789,1953,Graduation,Together,80812,0,0,2013-09-17,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,0,India,2013,9,1,60,0,1677,18,3,93.16666666666667
5718,1950,Graduation,Married,80763,0,0,2013-08-15,17,674,168,108,192,42,231,1,5,11,6,3,0,0,1,1,0,1,0,Saudi Arabia,2013,8,3,63,0,1415,23,3,61.52173913043478
4687,1958,Master,Married,80739,0,0,2013-05-23,92,674,92,736,39,14,92,1,3,11,9,1,0,0,0,0,0,0,0,Spain,2013,5,3,55,0,1647,24,0,68.625
1065,1963,Graduation,Single,80695,0,0,2013-12-29,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,USA,2013,12,6,50,0,1918,19,0,100.94736842105263
6905,1994,Graduation,Together,80685,0,0,2012-08-22,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,0,Spain,2012,8,2,18,0,1004,21,0,47.80952380952381
3661,1995,2n Cycle,Single,80617,0,0,2012-12-10,42,594,51,631,72,55,32,1,4,6,8,2,0,0,0,0,0,0,0,India,2012,12,0,17,0,1435,19,0,75.52631578947368
4310,1944,Graduation,Married,80589,0,0,2014-01-22,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,1,0,Australia,2014,1,2,70,0,1428,21,2,68.0
6417,1971,Master,Together,80573,0,0,2012-10-14,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,Spain,2012,10,6,41,0,1564,24,0,65.16666666666667
9209,1971,Master,Together,80573,0,0,2012-10-14,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,Saudi Arabia,2012,10,6,41,0,1564,24,0,65.16666666666667
8717,1975,PhD,Married,80427,0,1,2012-12-09,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,India,2012,12,6,37,1,1835,28,0,65.53571428571429
7396,1966,Graduation,Married,80398,0,0,2012-10-11,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0,Spain,2012,10,3,46,0,1597,26,1,61.42307692307692
6086,1955,Graduation,Married,80395,0,0,2013-11-23,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,0,Australia,2013,11,5,58,0,1380,24,1,57.5
737,1949,PhD,Married,80360,0,0,2013-03-03,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,Spain,2013,3,6,64,0,2231,15,3,148.73333333333332
7849,1970,PhD,Married,80336,0,0,2013-09-09,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,Spain,2013,9,0,43,0,1052,25,0,42.08
2730,1955,Graduation,Single,80317,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,Canada,2013,8,1,58,0,1231,18,0,68.38888888888889
3711,1944,Master,Married,80184,0,0,2014-01-03,19,1035,134,670,25,38,26,1,6,3,10,3,0,0,1,1,0,0,0,Spain,2014,1,4,70,0,1928,20,2,96.4
7428,1975,Graduation,Together,80144,0,0,2013-09-30,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,0,Australia,2013,9,0,38,0,1367,19,0,71.94736842105263
3690,1986,Master,Married,80141,0,0,2013-11-01,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,1,0,Spain,2013,11,4,27,0,2091,22,2,95.04545454545455
2176,1972,Graduation,Married,80134,1,0,2013-05-20,40,1218,16,272,104,14,80,2,5,3,6,6,0,1,1,1,0,1,0,Saudi Arabia,2013,5,0,41,1,1704,16,4,106.5
5067,1994,Graduation,Together,80134,0,0,2014-02-14,11,966,26,282,52,26,26,1,2,7,11,5,0,1,1,1,1,0,0,Spain,2014,2,4,20,0,1378,21,4,65.61904761904762
9121,1972,Graduation,Married,80134,1,0,2013-05-20,40,1218,16,272,104,14,80,2,5,3,6,6,0,1,1,1,0,1,0,Australia,2013,5,0,41,1,1704,16,4,106.5
1225,1963,Graduation,Married,80124,0,0,2014-06-26,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,Saudi Arabia,2014,6,3,51,0,1495,19,1,78.6842105263158
7059,1963,Graduation,Married,80124,0,0,2014-06-26,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,Spain,2014,6,3,51,0,1495,19,1,78.6842105263158
9938,1954,Graduation,Married,80067,0,0,2013-09-19,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,India,2013,9,3,59,0,1600,17,1,94.11764705882354
8601,1980,Graduation,Married,80011,0,1,2013-04-29,3,421,76,536,82,178,102,2,8,6,5,4,0,0,0,0,0,0,0,Australia,2013,4,0,33,1,1395,21,0,66.42857142857143
10102,1966,Graduation,Widow,79946,0,0,2014-12-05,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,Saudi Arabia,2014,12,4,48,0,1478,22,0,67.18181818181819
1371,1976,Graduation,Single,79941,0,0,2014-06-28,72,123,164,266,227,30,174,1,2,4,9,1,0,0,0,0,0,0,0,Australia,2014,6,5,38,0,984,16,0,61.5
460,1972,PhD,Married,79930,0,0,2012-08-08,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,Saudi Arabia,2012,8,2,40,0,1753,17,0,103.11764705882354
8314,1982,Graduation,Married,79908,0,0,2013-05-04,30,557,129,761,29,185,111,1,5,6,7,2,0,0,1,0,0,0,0,Spain,2013,5,5,31,0,1772,19,1,93.26315789473684
4828,1954,Graduation,Divorced,79865,0,1,2014-06-18,12,71,99,278,185,121,38,1,5,10,5,1,0,0,0,0,0,0,0,Saudi Arabia,2014,6,2,60,1,792,21,0,37.714285714285715
6343,1959,Graduation,Married,79823,0,1,2014-03-31,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,0,Australia,2014,3,0,55,1,1518,23,1,66.0
4790,1958,Graduation,Divorced,79803,0,1,2014-02-06,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,0,Spain,2014,2,3,56,1,868,13,0,66.76923076923077
9058,1955,Graduation,Widow,79800,0,0,2012-09-23,65,1060,21,530,32,14,224,1,5,11,5,3,1,0,1,1,0,1,0,Spain,2012,9,6,57,0,1881,22,4,85.5
9449,1958,PhD,Single,79761,0,1,2013-04-10,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,Saudi Arabia,2013,4,2,55,1,605,19,0,31.842105263157894
8093,1969,Master,Married,79734,0,0,2014-06-28,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0,Spain,2014,6,5,45,0,914,14,1,65.28571428571429
9305,1976,2n Cycle,Single,79689,0,0,2013-12-05,65,311,26,640,180,37,121,1,4,9,13,2,0,0,0,0,0,0,0,Spain,2013,12,3,37,0,1315,27,0,48.7037037037037
5303,1974,PhD,Together,79632,0,0,2014-08-04,42,471,14,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,0,Saudi Arabia,2014,8,0,40,0,1127,20,0,56.35
11071,1984,Graduation,Single,79607,0,0,2013-04-21,37,450,133,951,173,14,216,1,3,6,6,1,0,0,0,0,0,1,0,Canada,2013,4,6,29,0,1937,16,1,121.0625
1020,1973,Graduation,Married,79593,0,0,2014-12-05,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,0,Spain,2014,12,4,41,0,1366,19,1,71.89473684210526
8504,1973,Graduation,Married,79593,0,0,2014-12-05,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,0,Germany,2014,12,4,41,0,1366,19,1,71.89473684210526
5125,1960,Graduation,Married,79530,0,0,2013-05-17,64,333,14,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,0,Spain,2013,5,4,53,0,1362,26,0,52.38461538461539
9264,1986,Graduation,Married,79529,0,0,2014-04-27,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,0,Canada,2014,4,6,28,0,1638,22,0,74.45454545454545
8707,1956,Graduation,Married,79456,0,0,2012-08-22,12,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,1,0,Spain,2012,8,2,56,0,1401,16,1,87.5625
2939,1970,Master,Together,79419,0,0,2014-06-22,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,0,Canada,2014,6,6,44,0,1631,15,0,108.73333333333333
7959,1961,Graduation,Married,79410,0,0,2014-05-29,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,0,Spain,2014,5,3,53,0,1370,11,0,124.54545454545455
7734,1993,Graduation,Absurd,79244,0,0,2012-12-19,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,1,0,Australia,2012,12,2,19,0,1216,22,3,55.27272727272727
4122,1975,Graduation,Married,79205,0,0,2012-08-29,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,1,0,Spain,2012,8,2,37,0,895,16,2,55.9375
1772,1975,PhD,Married,79174,0,0,2013-11-01,2,1074,37,518,193,92,129,1,5,6,7,2,0,0,1,1,0,1,0,Canada,2013,11,4,38,0,2043,19,3,107.52631578947368
6887,1967,Graduation,Single,79146,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,Germany,2014,4,3,47,2,564,19,0,29.68421052631579
7500,1967,Graduation,Single,79146,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,Spain,2014,4,3,47,2,564,19,0,29.68421052631579
4114,1964,Master,Married,79143,0,0,2012-11-08,2,650,37,780,27,167,32,1,6,9,13,3,0,0,0,0,0,0,0,Australia,2012,11,3,48,0,1693,29,0,58.37931034482759
3403,1958,PhD,Together,78952,0,1,2012-09-24,11,1170,19,594,99,76,134,2,2,5,12,6,0,0,0,0,0,0,0,Spain,2012,9,0,54,1,2092,21,0,99.61904761904762
1915,1951,PhD,Married,78939,0,0,2013-12-12,57,794,115,243,150,14,205,1,8,5,6,3,0,0,0,0,0,0,0,Germany,2013,12,3,62,0,1521,20,0,76.05
3967,1971,PhD,Married,78931,0,0,2013-10-25,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,0,Canada,2013,10,4,42,0,943,24,0,39.291666666666664
9977,1973,Graduation,Divorced,78901,0,1,2013-09-17,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,0,USA,2013,9,1,40,1,734,20,0,36.7
2426,1964,PhD,Divorced,78825,0,0,2012-09-14,35,483,74,114,169,37,18,1,5,10,13,3,0,0,0,0,0,1,0,Spain,2012,9,4,48,0,895,29,1,30.862068965517242
1891,1980,Master,Divorced,78789,0,0,2012-08-08,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,1,0,Spain,2012,8,2,32,0,1754,16,1,109.625
4679,1977,Master,Married,78710,0,1,2014-05-23,42,721,14,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,0,Spain,2014,5,4,37,1,1106,28,0,39.5
3698,1983,Graduation,Together,78687,0,0,2012-09-08,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,1,0,Spain,2012,9,5,29,0,2130,19,2,112.10526315789474
11088,1971,PhD,Together,78642,0,1,2013-04-21,83,1396,14,322,46,35,17,1,4,9,4,6,0,0,0,0,0,0,0,Spain,2013,4,6,42,1,1830,18,0,101.66666666666667
7274,1957,Graduation,Married,78618,0,0,2012-09-28,87,736,163,818,212,163,61,1,4,7,10,2,0,1,0,0,0,0,0,Spain,2012,9,4,55,0,2153,22,1,97.86363636363636
590,1970,Master,Divorced,78579,0,0,2012-12-22,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,1,0,Spain,2012,12,5,42,0,1812,16,1,113.25
1577,1946,Graduation,Married,78569,0,0,2014-02-19,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,1,0,Spain,2014,2,2,68,0,1736,15,2,115.73333333333333
9790,1957,Graduation,Single,78499,0,0,2013-11-23,12,912,72,170,47,36,97,1,11,3,4,4,0,0,1,0,0,1,0,Canada,2013,11,5,56,0,1334,19,2,70.21052631578948
4646,1951,2n Cycle,Married,78497,0,0,2013-01-12,44,207,26,447,75,14,223,1,5,7,12,2,0,0,0,1,0,0,0,Canada,2013,1,5,62,0,992,25,1,39.68
6935,1951,2n Cycle,Married,78497,0,0,2013-01-12,44,207,26,447,75,14,223,1,5,7,12,2,0,0,0,1,0,0,0,India,2013,1,5,62,0,992,25,1,39.68
1277,1960,Graduation,Together,78468,0,0,2014-09-04,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,0,USA,2014,9,3,54,0,1004,28,1,35.857142857142854
4530,1948,Master,Widow,78427,0,0,2012-10-24,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,1,0,Germany,2012,10,2,64,0,1930,23,2,83.91304347826087
7053,1966,PhD,Single,78420,0,0,2013-06-29,75,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,0,Saudi Arabia,2013,6,5,47,0,1453,22,0,66.04545454545455
2831,1976,Graduation,Together,78416,0,1,2014-06-27,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0,Spain,2014,6,4,38,1,1179,26,0,45.34615384615385
5302,1986,Graduation,Together,78394,0,0,2013-02-15,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,1,0,Spain,2013,2,4,27,0,1428,16,1,89.25
5989,1959,2n Cycle,Divorced,78353,0,1,2013-04-16,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,Canada,2013,4,1,54,1,1576,24,0,65.66666666666667
5046,1958,Graduation,Divorced,78331,0,1,2014-01-23,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,0,Saudi Arabia,2014,1,3,56,1,1638,25,0,65.52
6406,1988,Master,Married,78285,0,0,2013-10-28,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,Germany,2013,10,0,25,0,1427,21,0,67.95238095238095
2909,1974,PhD,Married,78128,0,1,2014-02-19,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,0,Germany,2014,2,2,40,1,1264,20,2,63.2
9952,1947,Master,Together,78093,0,0,2013-11-12,53,368,32,639,13,43,10,1,4,7,5,1,0,0,0,0,0,0,0,Saudi Arabia,2013,11,1,66,0,1105,17,0,65.0
5545,1972,PhD,Married,78075,0,0,2014-05-04,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,0,Spain,2014,5,6,42,0,988,14,0,70.57142857142857
8204,1971,2n Cycle,Married,78041,0,0,2012-12-16,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,Germany,2012,12,6,41,0,1319,18,0,73.27777777777777
10473,1956,PhD,Widow,78028,0,1,2012-10-09,38,158,19,288,25,14,38,1,6,4,9,7,0,1,1,0,0,1,0,Spain,2012,10,1,56,1,542,20,3,27.1
5883,1972,Graduation,Married,77981,1,0,2013-05-26,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,Spain,2013,5,6,41,1,664,21,0,31.61904761904762
6521,1954,Graduation,Together,77972,0,0,2014-03-18,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,Saudi Arabia,2014,3,1,60,0,1101,20,0,55.05
7828,1981,Master,Together,77882,0,0,2014-04-30,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,Saudi Arabia,2014,4,2,33,0,818,12,0,68.16666666666667
5831,1967,Graduation,Married,77870,0,1,2012-08-22,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,1,0,Spain,2012,8,2,45,1,1815,18,3,100.83333333333333
4322,1958,PhD,Together,77863,0,0,2013-11-27,20,881,38,319,16,25,12,1,4,5,10,2,0,0,0,0,0,0,0,Spain,2013,11,2,55,0,1291,20,0,64.55
10767,1989,PhD,Together,77845,0,0,2014-05-16,40,760,40,480,19,40,26,1,3,5,12,1,0,0,1,1,0,0,0,USA,2014,5,4,25,0,1365,21,2,65.0
4127,1967,PhD,Married,77766,0,1,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,1,0,Spain,2013,2,4,46,1,1529,34,2,44.970588235294116
5153,1967,PhD,Married,77766,0,1,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,1,0,Spain,2013,2,4,46,1,1529,34,2,44.970588235294116
1173,1947,Master,Together,77632,0,0,2013-10-03,73,1200,105,758,19,42,147,1,4,2,6,2,0,1,1,0,0,1,0,Spain,2013,10,3,66,0,2271,13,3,174.69230769230768
4785,1970,PhD,Together,77622,0,2,2014-04-14,3,520,7,154,19,14,14,2,6,3,11,3,0,0,0,0,0,0,0,Saudi Arabia,2014,4,0,44,2,728,22,0,33.09090909090909
7899,1952,PhD,Married,77610,0,1,2012-10-29,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,Australia,2012,10,0,60,1,1680,17,0,98.82352941176471
4994,1943,Master,Single,77598,0,0,2013-01-10,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,Spain,2013,1,3,70,0,1735,26,1,66.73076923076923
2008,1978,Graduation,Married,77583,0,0,2014-10-02,93,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0,0,Saudi Arabia,2014,10,3,36,0,1149,19,1,60.473684210526315
5236,1979,Graduation,Together,77568,0,1,2012-08-25,30,1230,14,396,232,178,158,1,10,2,8,5,0,1,1,1,0,0,0,Spain,2012,8,5,33,1,2208,21,3,105.14285714285714
7832,1959,Master,Married,77520,0,1,2013-08-28,30,940,44,396,19,88,58,1,8,7,7,4,1,0,1,1,0,1,0,Spain,2013,8,2,54,1,1545,23,4,67.17391304347827
