ID,Year_Birth,Education,Marital_Status,  Income  ,Kidhome,Teenhome,Dt_Customer,Recency, MntWines , MntFruits , MntMeatProducts , MntFishProducts , MntSweetProducts , MntGoldProds ,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country
9560,1965,Graduation,Together," $83,003.00 ",0,0,03/03/2013,18, $856.00 , $61.00 , $570.00 , $40.00 , $25.00 , $122.00 ,1,7,6,8,3,0,0,1,0,0,1,0,Spain
2114,1946,PhD,Single," $82,800.00 ",0,0,24/11/2012,23," $1,006.00 ", $22.00 , $115.00 , $59.00 , $68.00 , $45.00 ,1,7,6,12,3,0,0,1,1,0,1,0,USA
4261,1946,PhD,Single," $82,800.00 ",0,0,24/11/2012,23," $1,006.00 ", $22.00 , $115.00 , $59.00 , $68.00 , $45.00 ,1,7,6,12,3,0,0,1,1,0,1,0,Saudi Arabia
10163,1984,PhD,Single," $82,733.00 ",0,0,10/09/2013,28, $712.00 , $50.00 , $420.00 , $65.00 , $38.00 , $38.00 ,1,8,4,7,4,0,0,0,0,0,1,0,Spain
9930,1944,PhD,Single," $82,716.00 ",0,0,05/11/2013,8, $606.00 , $148.00 , $228.00 , $15.00 , $148.00 , $22.00 ,1,6,8,13,2,0,0,0,0,0,0,0,Canada
1553,1946,Graduation,Together," $82,657.00 ",0,0,27/09/2013,71, $966.00 , $168.00 , $672.00 , $246.00 , $105.00 , $126.00 ,1,7,5,10,4,0,1,0,1,0,0,0,Germany
1411,1952,Graduation,Divorced," $82,623.00 ",0,0,10/11/2013,58, $204.00 , $34.00 , $204.00 , $172.00 , $153.00 , $173.00 ,1,2,9,4,1,0,0,0,0,0,0,0,Spain
1361,1974,Master,Married," $82,584.00 ",0,0,04/06/2013,26," $1,076.00 ", $68.00 , $103.00 , $29.00 , $91.00 , $68.00 ,1,3,4,8,1,0,1,1,0,0,1,0,Spain
2225,1977,Graduation,Divorced," $82,582.00 ",0,0,07/06/2014,54, $510.00 , $120.00 , $550.00 , $156.00 , $40.00 , $241.00 ,1,4,9,7,1,1,0,0,1,0,1,0,Australia
2611,1959,Master,Together," $82,576.00 ",0,0,01/08/2012,66," $1,206.00 ", $55.00 , $445.00 , $168.00 , $18.00 , $18.00 ,1,2,4,12,1,0,0,1,0,0,0,0,Saudi Arabia
4686,1962,PhD,Widow," $82,571.00 ",0,0,02/04/2014,28, $861.00 , $31.00 , $558.00 , $62.00 , $95.00 , $79.00 ,0,6,5,13,2,0,0,1,0,0,0,0,Spain
5332,1960,2n Cycle,Married," $82,504.00 ",0,0,27/07/2013,2, $362.00 , $50.00 , $431.00 , $134.00 , $35.00 , $54.00 ,1,3,6,7,1,0,0,0,0,0,0,0,India
4543,1980,Graduation,Married," $82,497.00 ",0,0,31/10/2012,32, $777.00 , $129.00 , $573.00 , $216.00 , $21.00 , $203.00 ,1,2,7,9,4,0,0,1,0,0,0,0,Saudi Arabia
3503,1950,Graduation,Divorced," $82,460.00 ",0,0,02/12/2013,78, $255.00 , $47.00 , $573.00 , $52.00 , $32.00 , $15.00 ,1,5,3,6,1,0,0,0,0,0,0,0,Saudi Arabia
10129,1966,Graduation,Together," $82,427.00 ",0,0,12/03/2014,35, $482.00 , $147.00 , $509.00 , $104.00 , $107.00 , $107.00 ,1,3,5,12,1,0,0,1,0,0,0,0,Spain
6260,1955,Master,Together," $82,384.00 ",0,0,19/11/2012,55, $984.00 , $51.00 , $432.00 , $180.00 , $120.00 , $190.00 ,1,3,10,13,1,0,0,1,0,0,1,0,Australia
4856,1957,2n Cycle,Married," $82,347.00 ",0,0,06/11/2012,38, $556.00 , $54.00 , $845.00 , $202.00 , $133.00 , $63.00 ,1,7,7,10,3,1,0,0,1,0,0,0,India
8722,1957,2n Cycle,Married," $82,347.00 ",0,0,06/11/2012,38, $556.00 , $54.00 , $845.00 , $202.00 , $133.00 , $63.00 ,1,7,7,10,3,1,0,0,1,0,1,0,Canada
6292,1986,PhD,Married," $82,333.00 ",0,0,30/03/2013,60," $1,311.00 ", $-   , $359.00 , $46.00 , $89.00 , $17.00 ,1,4,3,10,2,0,0,1,0,0,1,0,Germany
3104,1961,Graduation,Single," $82,332.00 ",0,0,17/09/2012,89, $830.00 , $59.00 , $968.00 , $51.00 , $79.00 , $19.00 ,1,5,3,12,2,0,0,1,0,0,1,0,Germany
2186,1977,2n Cycle,Together," $82,326.00 ",0,0,10/03/2014,30, $938.00 , $142.00 , $754.00 , $159.00 , $81.00 , $183.00 ,1,5,10,6,2,0,1,1,1,0,1,0,Spain
5278,1964,Graduation,Married," $82,224.00 ",0,0,25/01/2014,83, $307.00 , $26.00 , $360.00 , $138.00 , $31.00 , $40.00 ,1,6,9,5,3,0,0,0,1,0,0,0,Germany
8164,1978,PhD,Married," $82,170.00 ",0,0,25/11/2013,13," $1,023.00 ", $93.00 , $651.00 , $49.00 , $55.00 , $37.00 ,1,5,6,7,2,0,0,0,0,0,0,0,Saudi Arabia
7960,1962,2n Cycle,Together," $82,122.00 ",0,0,15/08/2013,89, $734.00 , $22.00 , $350.00 , $151.00 , $25.00 , $100.00 ,1,3,9,13,1,0,0,1,0,0,0,0,Spain
4597,1970,PhD,Together," $82,072.00 ",0,0,02/07/2013,67, $889.00 , $55.00 , $685.00 , $168.00 , $92.00 , $129.00 ,1,3,2,13,1,0,0,0,0,0,0,0,Saudi Arabia
202,1948,PhD,Widow," $82,032.00 ",0,0,05/04/2014,54, $332.00 , $194.00 , $377.00 , $149.00 , $125.00 , $57.00 ,0,4,6,7,1,0,0,0,0,0,0,0,India
9589,1948,PhD,Widow," $82,032.00 ",0,0,05/04/2014,54, $332.00 , $194.00 , $377.00 , $149.00 , $125.00 , $57.00 ,0,4,6,7,1,0,0,0,0,0,0,0,India
6810,1983,Graduation,Divorced," $82,025.00 ",0,0,28/05/2013,76, $267.00 , $98.00 , $606.00 , $48.00 , $70.00 , $98.00 ,1,3,2,6,1,0,0,1,0,0,1,0,Saudi Arabia
10446,1957,PhD,Married," $82,017.00 ",0,0,07/11/2012,58, $184.00 , $23.00 , $446.00 , $30.00 , $23.00 , $23.00 ,1,5,4,7,2,0,1,1,1,0,1,0,Canada
8395,1961,Graduation,Single," $82,014.00 ",0,0,20/08/2012,48, $980.00 , $37.00 , $265.00 , $35.00 , $163.00 , $31.00 ,1,3,6,12,6,0,0,0,0,0,1,0,Saudi Arabia
5341,1962,2n Cycle,Divorced," $81,975.00 ",0,1,05/01/2013,2, $983.00 , $76.00 , $184.00 , $180.00 , $138.00 , $27.00 ,1,6,3,4,7,0,0,1,0,0,0,0,Saudi Arabia
1103,1976,Master,Married," $81,929.00 ",1,0,29/09/2012,60," $1,486.00 ", $55.00 , $278.00 , $49.00 , $-   , $185.00 ,2,4,4,10,6,1,0,1,0,0,1,0,Australia
1650,1960,Master,Married," $81,843.00 ",0,0,22/04/2013,13, $779.00 , $86.00 , $537.00 , $34.00 , $69.00 , $138.00 ,1,5,9,12,3,0,0,0,0,0,0,0,Spain
9292,1952,Graduation,Married," $81,795.00 ",0,0,26/10/2012,74, $324.00 , $132.00 , $693.00 , $27.00 , $118.00 , $88.00 ,1,4,11,7,2,0,0,0,0,0,0,0,Spain
3179,1980,Graduation,Single," $81,741.00 ",0,0,16/06/2013,75, $249.00 , $153.00 , $940.00 , $58.00 , $134.00 , $38.00 ,0,6,6,7,2,0,0,0,0,0,0,0,Spain
5687,1980,Graduation,Divorced," $81,702.00 ",0,0,23/09/2012,98, $563.00 , $50.00 , $774.00 , $28.00 , $31.00 , $187.00 ,1,7,7,12,3,0,0,0,0,0,0,0,Canada
1524,1983,2n Cycle,Single," $81,698.00 ",0,0,01/03/2013,1, $709.00 , $45.00 , $115.00 , $30.00 , $160.00 , $45.00 ,1,8,2,5,5,0,0,0,1,0,1,0,Spain
9504,1949,Master,Married," $81,698.00 ",0,0,06/11/2013,4, $179.00 , $28.00 , $520.00 , $111.00 , $123.00 , $47.00 ,1,3,8,13,1,0,0,0,0,0,1,0,Spain
2410,1969,Graduation,Single," $81,657.00 ",0,0,22/01/2014,69, $364.00 , $40.00 , $425.00 , $158.00 , $60.00 , $50.00 ,1,3,4,8,1,0,0,0,0,0,0,0,Spain
9298,1947,PhD,Together," $81,574.00 ",0,0,28/04/2014,89," $1,252.00 ", $-   , $465.00 , $46.00 , $35.00 , $-   ,1,4,5,8,1,0,1,1,0,0,0,0,Saudi Arabia
1544,1967,Master,Divorced," $81,380.00 ",0,0,22/12/2012,51, $741.00 , $68.00 , $689.00 , $224.00 , $68.00 , $103.00 ,1,4,2,10,2,0,0,0,0,0,0,0,Canada
535,1987,Graduation,Divorced," $81,361.00 ",0,0,25/02/2014,18, $163.00 , $23.00 , $424.00 , $27.00 , $65.00 , $76.00 ,1,3,10,13,1,0,0,0,0,0,0,0,Germany
4608,1987,Graduation,Divorced," $81,361.00 ",0,0,25/02/2014,18, $163.00 , $23.00 , $424.00 , $27.00 , $65.00 , $76.00 ,1,3,10,13,1,0,0,0,0,0,1,0,Saudi Arabia
8624,1958,Graduation,Married," $81,320.00 ",0,0,06/02/2013,61, $183.00 , $33.00 , $493.00 , $59.00 , $103.00 , $57.00 ,1,4,3,10,2,0,0,0,0,0,0,0,Saudi Arabia
4673,1963,PhD,Married," $81,300.00 ",0,1,30/10/2012,17," $1,004.00 ", $12.00 , $145.00 , $32.00 , $12.00 , $36.00 ,3,10,3,5,5,0,0,0,1,0,1,0,Spain
1137,1964,Graduation,Single," $81,246.00 ",0,0,29/12/2013,87, $398.00 , $190.00 , $537.00 , $61.00 , $156.00 , $37.00 ,1,4,5,7,1,1,0,0,1,0,0,0,Spain
295,1989,Graduation,Single," $81,217.00 ",0,0,19/07/2013,77, $493.00 , $70.00 , $324.00 , $146.00 , $40.00 , $84.00 ,1,3,7,11,1,0,0,0,0,0,0,0,Spain
6071,1989,Graduation,Single," $81,217.00 ",0,0,19/07/2013,77, $493.00 , $70.00 , $324.00 , $146.00 , $40.00 , $84.00 ,1,3,7,11,1,0,0,0,0,0,0,0,Spain
5848,1970,Graduation,Together," $81,205.00 ",0,0,13/01/2014,43, $724.00 , $74.00 , $929.00 , $97.00 , $55.00 , $130.00 ,1,5,6,7,2,1,0,1,0,1,1,0,India
203,1975,Master,Single," $81,169.00 ",0,0,14/04/2013,47," $1,288.00 ", $20.00 , $613.00 , $80.00 , $61.00 , $27.00 ,1,5,7,9,2,0,0,0,0,0,0,0,Spain
988,1965,Graduation,Married," $81,168.00 ",0,0,07/05/2014,84, $410.00 , $-   , $592.00 , $147.00 , $22.00 , $22.00 ,1,6,4,7,3,0,0,0,1,0,0,0,Spain
4394,1965,PhD,Married," $81,051.00 ",0,0,23/05/2014,43," $1,142.00 ", $29.00 , $249.00 , $38.00 , $29.00 , $14.00 ,1,5,5,12,2,0,1,1,0,0,0,0,Spain
2079,1947,2n Cycle,Married," $81,044.00 ",0,0,27/12/2013,0, $450.00 , $26.00 , $535.00 , $73.00 , $98.00 , $26.00 ,1,5,6,10,1,0,0,0,0,0,0,0,USA
2150,1958,PhD,Widow," $80,995.00 ",0,1,11/05/2013,83, $860.00 , $28.00 , $409.00 , $73.00 , $56.00 , $56.00 ,1,8,9,4,4,0,0,0,0,0,0,0,Canada
7966,1959,Graduation,Single," $80,982.00 ",1,1,08/01/2013,48, $505.00 , $137.00 , $401.00 , $104.00 , $22.00 , $22.00 ,3,11,5,11,5,0,0,0,0,0,0,1,Spain
3667,1969,Graduation,Married," $80,952.00 ",0,0,28/02/2013,20, $778.00 , $178.00 , $689.00 , $41.00 , $27.00 , $44.00 ,1,8,5,11,8,0,1,1,1,0,1,0,Germany
9274,1961,Master,Married," $80,950.00 ",0,0,28/03/2013,44, $525.00 , $147.00 , $112.00 , $219.00 , $147.00 , $63.00 ,1,6,7,9,2,0,0,0,1,0,0,0,Saudi Arabia
10245,1986,2n Cycle,Single," $80,910.00 ",0,0,31/10/2012,71, $160.00 , $80.00 , $369.00 , $67.00 , $39.00 , $41.00 ,1,3,3,8,1,0,0,0,0,0,0,0,Spain
3434,1951,Graduation,Single," $80,872.00 ",0,0,12/05/2014,60, $483.00 , $72.00 , $567.00 , $94.00 , $12.00 , $108.00 ,1,4,4,10,1,0,0,0,0,0,0,0,Spain
4789,1953,Graduation,Together," $80,812.00 ",0,0,17/09/2013,95, $769.00 , $22.00 , $500.00 , $210.00 , $143.00 , $33.00 ,1,4,8,5,2,1,0,1,1,0,0,0,India
5718,1950,Graduation,Married," $80,763.00 ",0,0,15/08/2013,17, $674.00 , $168.00 , $108.00 , $192.00 , $42.00 , $231.00 ,1,5,11,6,3,0,0,1,1,0,1,0,Saudi Arabia
4687,1958,Master,Married," $80,739.00 ",0,0,23/05/2013,92, $674.00 , $92.00 , $736.00 , $39.00 , $-   , $92.00 ,1,3,11,9,1,0,0,0,0,0,0,0,Spain
1065,1963,Graduation,Single," $80,695.00 ",0,0,29/12/2013,85, $557.00 , $129.00 , $984.00 , $193.00 , $37.00 , $18.00 ,1,5,8,5,2,0,0,0,0,0,0,0,USA
6905,1994,Graduation,Together," $80,685.00 ",0,0,22/08/2012,55, $241.00 , $45.00 , $604.00 , $34.00 , $26.00 , $54.00 ,1,6,4,10,2,0,0,0,0,0,0,0,Spain
3661,1995,2n Cycle,Single," $80,617.00 ",0,0,12/10/2012,42, $594.00 , $51.00 , $631.00 , $72.00 , $55.00 , $32.00 ,1,4,6,8,2,0,0,0,0,0,0,0,India
4310,1944,Graduation,Married," $80,589.00 ",0,0,22/01/2014,25, $507.00 , $93.00 , $520.00 , $242.00 , $40.00 , $26.00 ,1,5,10,5,1,0,0,0,1,0,1,0,Australia
6417,1971,Master,Together," $80,573.00 ",0,0,14/10/2012,85, $829.00 , $138.00 , $430.00 , $60.00 , $92.00 , $15.00 ,1,4,6,13,2,0,0,0,0,0,0,0,Spain
9209,1971,Master,Together," $80,573.00 ",0,0,14/10/2012,85, $829.00 , $138.00 , $430.00 , $60.00 , $92.00 , $15.00 ,1,4,6,13,2,0,0,0,0,0,0,0,Saudi Arabia
8717,1975,PhD,Married," $80,427.00 ",0,1,12/09/2012,56," $1,149.00 ", $71.00 , $449.00 , $69.00 , $71.00 , $26.00 ,1,11,8,8,5,0,0,0,0,0,0,0,India
7396,1966,Graduation,Married," $80,398.00 ",0,0,10/11/2012,92, $342.00 , $51.00 , $936.00 , $207.00 , $35.00 , $26.00 ,1,5,8,12,3,0,0,1,0,0,0,0,Spain
6086,1955,Graduation,Married," $80,395.00 ",0,0,23/11/2013,62, $445.00 , $25.00 , $706.00 , $80.00 , $76.00 , $48.00 ,1,6,5,12,2,0,0,0,1,0,0,0,Australia
737,1949,PhD,Married," $80,360.00 ",0,0,03/03/2013,56," $1,493.00 ", $86.00 , $454.00 , $112.00 , $43.00 , $43.00 ,2,4,4,5,2,0,1,1,1,0,0,0,Spain
7849,1970,PhD,Married," $80,336.00 ",0,0,09/09/2013,12, $209.00 , $19.00 , $456.00 , $160.00 , $142.00 , $66.00 ,1,2,9,13,1,0,0,0,0,0,0,0,Spain
2730,1955,Graduation,Single," $80,317.00 ",0,0,20/08/2013,64, $536.00 , $11.00 , $387.00 , $149.00 , $91.00 , $57.00 ,1,3,4,10,1,0,0,0,0,0,0,0,Canada
3711,1944,Master,Married," $80,184.00 ",0,0,01/03/2014,19," $1,035.00 ", $134.00 , $670.00 , $25.00 , $38.00 , $-   ,1,6,3,10,3,0,0,1,1,0,0,0,Spain
7428,1975,Graduation,Together," $80,144.00 ",0,0,30/09/2013,47, $240.00 , $132.00 , $445.00 , $250.00 , $192.00 , $108.00 ,1,3,7,8,1,0,0,0,0,0,0,0,Australia
3690,1986,Master,Married," $80,141.00 ",0,0,11/01/2013,20," $1,184.00 ", $102.00 , $673.00 , $52.00 , $40.00 , $40.00 ,1,7,4,10,6,0,0,1,0,0,1,0,Spain
2176,1972,Graduation,Married," $80,134.00 ",1,0,20/05/2013,40," $1,218.00 ", $16.00 , $272.00 , $104.00 , $-   , $80.00 ,2,5,3,6,6,0,1,1,1,0,1,0,Saudi Arabia
5067,1994,Graduation,Together," $80,134.00 ",0,0,14/02/2014,11, $966.00 , $26.00 , $282.00 , $52.00 , $26.00 , $26.00 ,1,2,7,11,5,0,1,1,1,1,0,0,Spain
9121,1972,Graduation,Married," $80,134.00 ",1,0,20/05/2013,40," $1,218.00 ", $16.00 , $272.00 , $104.00 , $-   , $80.00 ,2,5,3,6,6,0,1,1,1,0,1,0,Australia
1225,1963,Graduation,Married," $80,124.00 ",0,0,26/06/2014,47, $483.00 , $84.00 , $398.00 , $205.00 , $84.00 , $241.00 ,1,3,7,8,1,1,0,0,0,0,0,0,Saudi Arabia
7059,1963,Graduation,Married," $80,124.00 ",0,0,26/06/2014,47, $483.00 , $84.00 , $398.00 , $205.00 , $84.00 , $241.00 ,1,3,7,8,1,1,0,0,0,0,0,0,Spain
9938,1954,Graduation,Married," $80,067.00 ",0,0,19/09/2013,82, $519.00 , $17.00 , $813.00 , $27.00 , $173.00 , $51.00 ,1,4,6,6,2,0,0,1,0,0,0,0,India
8601,1980,Graduation,Married," $80,011.00 ",0,1,29/04/2013,3, $421.00 , $76.00 , $536.00 , $82.00 , $178.00 , $102.00 ,2,8,6,5,4,0,0,0,0,0,0,0,Australia
10102,1966,Graduation,Widow," $79,946.00 ",0,0,12/05/2014,19, $395.00 , $183.00 , $565.00 , $166.00 , $141.00 , $28.00 ,1,5,11,5,3,0,0,0,0,0,0,0,Saudi Arabia
1371,1976,Graduation,Single," $79,941.00 ",0,0,28/06/2014,72, $123.00 , $164.00 , $266.00 , $227.00 , $30.00 , $174.00 ,1,2,4,9,1,0,0,0,0,0,0,0,Australia
460,1972,PhD,Married," $79,930.00 ",0,0,08/08/2012,72, $792.00 , $86.00 , $740.00 , $67.00 , $51.00 , $17.00 ,1,3,5,8,2,0,0,0,0,0,0,0,Saudi Arabia
8314,1982,Graduation,Married," $79,908.00 ",0,0,05/04/2013,30, $557.00 , $129.00 , $761.00 , $29.00 , $185.00 , $111.00 ,1,5,6,7,2,0,0,1,0,0,0,0,Spain
4828,1954,Graduation,Divorced," $79,865.00 ",0,1,18/06/2014,12, $71.00 , $99.00 , $278.00 , $185.00 , $121.00 , $38.00 ,1,5,10,5,1,0,0,0,0,0,0,0,Saudi Arabia
6343,1959,Graduation,Married," $79,823.00 ",0,1,31/03/2014,6, $835.00 , $73.00 , $380.00 , $114.00 , $73.00 , $43.00 ,1,6,9,7,2,0,1,0,0,0,0,0,Australia
4790,1958,Graduation,Divorced," $79,803.00 ",0,1,02/06/2014,54, $574.00 , $8.00 , $216.00 , $21.00 , $16.00 , $33.00 ,1,4,3,5,1,0,0,0,0,0,0,0,Spain
9058,1955,Graduation,Widow," $79,800.00 ",0,0,23/09/2012,65," $1,060.00 ", $21.00 , $530.00 , $32.00 , $-   , $224.00 ,1,5,11,5,3,1,0,1,1,0,1,0,Spain
9449,1958,PhD,Single," $79,761.00 ",0,1,04/10/2013,32, $415.00 , $5.00 , $124.00 , $15.00 , $35.00 , $11.00 ,1,5,2,11,3,0,0,0,0,0,0,0,Saudi Arabia
8093,1969,Master,Married," $79,734.00 ",0,0,28/06/2014,72, $572.00 , $8.00 , $232.00 , $23.00 , $62.00 , $17.00 ,1,4,3,6,1,0,0,0,1,0,0,0,Spain
9305,1976,2n Cycle,Single," $79,689.00 ",0,0,12/05/2013,65, $311.00 , $26.00 , $640.00 , $180.00 , $37.00 , $121.00 ,1,4,9,13,2,0,0,0,0,0,0,0,Spain
5303,1974,PhD,Together," $79,632.00 ",0,0,08/04/2014,42, $471.00 , $-   , $510.00 , $99.00 , $21.00 , $12.00 ,1,6,4,9,2,0,0,0,0,0,0,0,Saudi Arabia
11071,1984,Graduation,Single," $79,607.00 ",0,0,21/04/2013,37, $450.00 , $133.00 , $951.00 , $173.00 , $-   , $216.00 ,1,3,6,6,1,0,0,0,0,0,1,0,Canada
1020,1973,Graduation,Married," $79,593.00 ",0,0,12/05/2014,70, $350.00 , $60.00 , $568.00 , $110.00 , $133.00 , $145.00 ,1,5,6,7,2,0,0,1,0,0,0,0,Spain
8504,1973,Graduation,Married," $79,593.00 ",0,0,12/05/2014,70, $350.00 , $60.00 , $568.00 , $110.00 , $133.00 , $145.00 ,1,5,6,7,2,0,0,1,0,0,0,0,Germany
5125,1960,Graduation,Married," $79,530.00 ",0,0,17/05/2013,64, $333.00 , $-   , $815.00 , $129.00 , $42.00 , $29.00 ,1,4,10,11,2,0,0,0,0,0,0,0,Spain
9264,1986,Graduation,Married," $79,529.00 ",0,0,27/04/2014,1, $423.00 , $42.00 , $706.00 , $73.00 , $197.00 , $197.00 ,1,4,8,9,2,0,0,0,0,0,0,0,Canada
8707,1956,Graduation,Married," $79,456.00 ",0,0,22/08/2012,12, $565.00 , $42.00 , $548.00 , $64.00 , $83.00 , $99.00 ,1,5,6,4,3,0,0,0,0,0,1,0,Spain
2939,1970,Master,Together," $79,419.00 ",0,0,22/06/2014,96, $751.00 , $127.00 , $687.00 , $20.00 , $15.00 , $31.00 ,1,4,6,4,2,0,0,0,0,0,0,0,Canada
7959,1961,Graduation,Married," $79,410.00 ",0,0,29/05/2014,19, $658.00 , $80.00 , $483.00 , $123.00 , $13.00 , $13.00 ,1,3,2,5,1,0,0,0,0,0,0,0,Spain
7734,1993,Graduation,Absurd," $79,244.00 ",0,0,19/12/2012,58, $471.00 , $102.00 , $125.00 , $212.00 , $61.00 , $245.00 ,1,4,10,7,1,0,0,1,1,0,1,0,Australia
4122,1975,Graduation,Married," $79,205.00 ",0,0,29/08/2012,73, $504.00 , $23.00 , $117.00 , $179.00 , $28.00 , $44.00 ,1,6,5,4,4,0,0,0,1,0,1,0,Spain
1772,1975,PhD,Married," $79,174.00 ",0,0,11/01/2013,2," $1,074.00 ", $37.00 , $518.00 , $193.00 , $92.00 , $129.00 ,1,5,6,7,2,0,0,1,1,0,1,0,Canada
6887,1967,Graduation,Single," $79,146.00 ",1,1,24/04/2014,33, $245.00 , $16.00 , $223.00 , $21.00 , $43.00 , $16.00 ,2,8,1,8,6,0,0,0,0,0,0,0,Germany
7500,1967,Graduation,Single," $79,146.00 ",1,1,24/04/2014,33, $245.00 , $16.00 , $223.00 , $21.00 , $43.00 , $16.00 ,2,8,1,8,6,0,0,0,0,0,0,0,Spain
4114,1964,Master,Married," $79,143.00 ",0,0,11/08/2012,2, $650.00 , $37.00 , $780.00 , $27.00 , $167.00 , $32.00 ,1,6,9,13,3,0,0,0,0,0,0,0,Australia
3403,1958,PhD,Together," $78,952.00 ",0,1,24/09/2012,11," $1,170.00 ", $19.00 , $594.00 , $99.00 , $76.00 , $134.00 ,2,2,5,12,6,0,0,0,0,0,0,0,Spain
1915,1951,PhD,Married," $78,939.00 ",0,0,12/12/2013,57, $794.00 , $115.00 , $243.00 , $150.00 , $-   , $205.00 ,1,8,5,6,3,0,0,0,0,0,0,0,Germany
3967,1971,PhD,Married," $78,931.00 ",0,0,25/10/2013,19, $331.00 , $197.00 , $170.00 , $58.00 , $152.00 , $35.00 ,1,2,8,13,1,0,0,0,0,0,0,0,Canada
9977,1973,Graduation,Divorced," $78,901.00 ",0,1,17/09/2013,99, $321.00 , $11.00 , $309.00 , $33.00 , $26.00 , $34.00 ,3,9,3,5,4,0,0,0,0,0,0,0,USA
2426,1964,PhD,Divorced," $78,825.00 ",0,0,14/09/2012,35, $483.00 , $74.00 , $114.00 , $169.00 , $37.00 , $18.00 ,1,5,10,13,3,0,0,0,0,0,1,0,Spain
1891,1980,Master,Divorced," $78,789.00 ",0,0,08/08/2012,12, $667.00 , $50.00 , $850.00 , $21.00 , $83.00 , $83.00 ,1,4,6,5,2,0,0,0,0,0,1,0,Spain
4679,1977,Master,Married," $78,710.00 ",0,1,23/05/2014,42, $721.00 , $-   , $152.00 , $119.00 , $50.00 , $50.00 ,3,7,6,12,4,0,0,0,0,0,0,0,Spain
3698,1983,Graduation,Together," $78,687.00 ",0,0,09/08/2012,13, $817.00 , $185.00 , $687.00 , $145.00 , $55.00 , $241.00 ,1,4,6,8,2,0,0,1,0,0,1,0,Spain
11088,1971,PhD,Together," $78,642.00 ",0,1,21/04/2013,83," $1,396.00 ", $-   , $322.00 , $46.00 , $35.00 , $17.00 ,1,4,9,4,6,0,0,0,0,0,0,0,Spain
7274,1957,Graduation,Married," $78,618.00 ",0,0,28/09/2012,87, $736.00 , $163.00 , $818.00 , $212.00 , $163.00 , $61.00 ,1,4,7,10,2,0,1,0,0,0,0,0,Spain
590,1970,Master,Divorced," $78,579.00 ",0,0,22/12/2012,35, $816.00 , $66.00 , $549.00 , $216.00 , $66.00 , $99.00 ,1,5,6,4,3,0,0,0,0,0,1,0,Spain
1577,1946,Graduation,Married," $78,569.00 ",0,0,19/02/2014,14, $558.00 , $79.00 , $622.00 , $207.00 , $175.00 , $95.00 ,1,4,6,4,1,0,0,1,0,0,1,0,Spain
9790,1957,Graduation,Single," $78,499.00 ",0,0,23/11/2013,12, $912.00 , $72.00 , $170.00 , $47.00 , $36.00 , $97.00 ,1,11,3,4,4,0,0,1,0,0,1,0,Canada
4646,1951,2n Cycle,Married," $78,497.00 ",0,0,01/12/2013,44, $207.00 , $26.00 , $447.00 , $75.00 , $-   , $223.00 ,1,5,7,12,2,0,0,0,1,0,0,0,Canada
6935,1951,2n Cycle,Married," $78,497.00 ",0,0,01/12/2013,44, $207.00 , $26.00 , $447.00 , $75.00 , $-   , $223.00 ,1,5,7,12,2,0,0,0,1,0,0,0,India
1277,1960,Graduation,Together," $78,468.00 ",0,0,09/04/2014,29, $434.00 , $22.00 , $388.00 , $104.00 , $22.00 , $34.00 ,1,10,7,10,4,0,0,0,1,0,0,0,USA
4530,1948,Master,Widow," $78,427.00 ",0,0,24/10/2012,36, $972.00 , $19.00 , $595.00 , $180.00 , $26.00 , $138.00 ,3,3,7,10,3,0,0,0,1,0,1,0,Germany
7053,1966,PhD,Single," $78,420.00 ",0,0,29/06/2013,75, $604.00 , $28.00 , $674.00 , $91.00 , $28.00 , $28.00 ,1,3,10,8,1,0,0,0,0,0,0,0,Saudi Arabia
2831,1976,Graduation,Together," $78,416.00 ",0,1,27/06/2014,99, $453.00 , $38.00 , $279.00 , $188.00 , $38.00 , $183.00 ,2,7,7,10,3,0,0,0,0,0,0,0,Spain
5302,1986,Graduation,Together," $78,394.00 ",0,0,15/02/2013,13, $298.00 , $27.00 , $697.00 , $216.00 , $24.00 , $166.00 ,1,4,6,5,2,0,0,0,0,0,1,0,Spain
5989,1959,2n Cycle,Divorced," $78,353.00 ",0,1,16/04/2013,51, $752.00 , $122.00 , $476.00 , $39.00 , $153.00 , $34.00 ,1,10,2,11,8,0,0,0,0,0,0,0,Canada
5046,1958,Graduation,Divorced," $78,331.00 ",0,1,23/01/2014,97, $756.00 , $138.00 , $354.00 , $160.00 , $169.00 , $61.00 ,2,10,6,7,4,0,0,0,0,0,0,0,Saudi Arabia
6406,1988,Master,Married," $78,285.00 ",0,0,28/10/2013,13, $647.00 , $107.00 , $391.00 , $175.00 , $67.00 , $40.00 ,1,6,4,10,3,0,0,0,0,0,0,0,Germany
2909,1974,PhD,Married," $78,128.00 ",0,1,19/02/2014,89, $934.00 , $24.00 , $230.00 , $16.00 , $24.00 , $36.00 ,2,8,4,6,3,0,1,1,0,0,0,0,Germany
9952,1947,Master,Together," $78,093.00 ",0,0,11/12/2013,53, $368.00 , $32.00 , $639.00 , $13.00 , $43.00 , $10.00 ,1,4,7,5,1,0,0,0,0,0,0,0,Saudi Arabia
